age;sex;sex_orient;educ;town;marital;sex_experience;children;diner;pos_aff;neg_aff;gender_st_plus;gender_st_minus;norms_male;avoiding_femin;dislike_lgbt;self_esteem_tech;firmness;dom_males;need_sex;limit_emotion;sexism_minus;sexism_plus;polit_orientation;feminism;fairness_system;loyality_system;ideal_system;anti_egal;dom;subm;conven;hard_purpose;codes_purpose;hard_accident;codes_accident;cope_confr_acc;cope_dist_acc;cope_control_acc;cope_support_acc;cope_respon_acc;cope_run_acc;cope_plan_acc;cope_value_acc;cope_confr_purp;cope_dist_purp;cope_control_purp;cope_support_purp;cope_respon_purp;cope_run_purp;cope_plan_purp;cope_value_purp
32;М;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;2 ребенка;21;37;24;1;2;67;7;7;8;13;4;15;13;14;11;4;4;3;3;3;21;26;10;15;0;betrayal;0;.000;8;9;15;16;5;12;14;12;9;8;14;15;6;13;14;12
44;М;Гетеросексуал;Среднее полное;Город-миллионник;Разведены;Да;2 ребенка;23;28;11;5;0;48;6;10;8;6;6;6;6;14;19;5;4;4;4;4;24;22;20;21;0;betrayal;0;.000;6;10;16;9;10;13;13;17;7;11;15;10;8;14;13;17
34;Ж;Гетеросексуал;Высшее;Город с населением менее 100 тысяч человек;Женаты/замужем;Да;нет;22;27;17;9;0;79;14;9;11;13;12;11;9;15;17;6;4;3;4;4;18;14;16;18;0;.000;0;.000;10;9;11;15;8;15;9;10;11;9;14;17;7;17;12;14
28;М;Гетеросексуал;Высшее;Город с населением от 500 тысяч до 1 млн человек;Женаты/замужем;Да;нет;27;41;14;4;0;102;19;17;18;16;16;3;13;18;24;5;4;6;6;6;18;20;14;22;0;work;0;.000;10;12;18;7;5;11;15;10;6;13;14;4;1;5;15;8
40;М;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;1 ребенок;29;30;30;4;2;42;6;6;6;6;6;6;6;6;6;4;4;2;2;2;30;10;21;18;0;harass;0;body;12;12;14;12;8;16;12;14;12;12;14;12;8;16;12;14
38;М;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;1 ребенок;18;36;20;6;2;69;9;12;6;8;14;13;7;18;17;4;2;2;2;2;24;31;13;14;1;stereotype;1;sport;13;12;17;14;5;17;16;18;13;10;17;14;7;17;14;15
39;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;1 ребенок;25;29;25;9;0;93;15;9;14;12;16;12;15;23;15;2;5;1;1;1;26;14;8;9;0;harass;0;body;8;13;10;13;5;10;13;8;6;6;7;6;4;8;6;6
45;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;1 ребенок;24;35;19;4;0;92;12;13;12;14;14;14;13;12;20;4;4;4;4;4;22;12;21;24;0;.000;0;.000;10;12;15;13;8;13;13;11;9;12;14;12;8;13;12;11
51;М;Гетеросексуал;Высшее;Поселок городского типа/деревня;Разведены;Да;1 ребенок;22;38;16;5;3;105;8;15;19;16;16;17;14;19;23;5;1;6;6;4;16;16;21;28;1;stereotype;0;work;9;7;14;8;7;4;14;13;9;4;15;12;5;6;18;14
33;М;Гетеросексуал;Среднее специальное;Москва или Санкт-Петербург;Женаты/замужем;Да;1 ребенок;22;36;13;8;1;59;3;3;12;13;14;9;5;1;3;2;6;1;1;1;20;5;7;9;1;body;0;.000;9;6;15;11;7;5;12;10;8;10;8;13;0;2;14;6
36;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;3 ребенка;30;50;10;0;6;86;3;8;18;18;18;8;13;0;10;2;4;7;7;1;15;5;11;14;0;betrayal;0;work;0;9;0;0;3;3;0;6;0;9;3;0;0;3;0;3
21;Ж;Бисексуал;Среднее специальное;Москва или Санкт-Петербург;Живете вместе, но официально не женаты/не замужем;Да;нет;25;38;25;1;4;43;6;6;6;7;6;6;6;10;8;2;6;2;2;2;10;11;14;12;1;stereotype;1;work;9;9;11;8;9;21;10;8;8;11;15;7;10;21;6;5
35;М;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;нет;28;36;14;3;1;103;18;18;18;14;14;11;10;9;9;7;7;5;5;5;10;17;13;19;1;betrayal;1;danger;13;14;17;4;4;17;14;16;12;10;16;16;8;11;16;12
33;М;Гетеросексуал;Высшее;Поселок городского типа/деревня;Женаты/замужем;Да;1 ребенок;18;35;20;1;0;88;7;11;21;14;9;12;14;9;12;4;4;6;6;5;20;18;17;22;1;betrayal;0;danger;9;5;14;13;9;7;16;16;10;6;12;14;1;10;11;17
53;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;2 ребенка;21;31;11;7;0;107;16;18;13;16;15;16;13;13;21;5;5;7;7;7;11;11;23;29;0;betrayal;0;danger;4;0;7;7;3;7;3;9;12;1;9;8;7;9;16;17
27;М;Гетеросексуал;Высшее;Город-миллионник;Не женаты/не замужем;Да;нет;24;39;20;3;2;101;15;15;15;16;15;14;11;24;16;5;5;3;5;2;21;17;20;24;1;betrayal;1;trait;12;10;15;12;5;8;16;13;10;10;14;12;4;8;15;14
37;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Живете вместе, но официально не женаты/не замужем;Да;2 ребенка;26;44;16;8;1;80;14;14;11;10;8;11;12;13;20;7;3;6;6;6;20;20;18;23;1;betrayal;1;danger;12;11;15;10;5;13;16;12;9;6;13;7;3;7;18;12
32;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;18;30;22;6;1;68;12;6;8;14;11;6;11;12;19;5;3;3;4;3;17;17;16;20;0;work;0;stereotype;8;13;11;3;9;18;9;9;10;11;14;7;7;12;10;11
35;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;2 ребенка;23;40;17;0;8;78;15;19;10;10;8;6;10;14;16;5;1;6;6;5;19;22;12;28;0;.000;0;.000;10;9;15;9;7;7;15;9;10;8;14;9;4;9;14;9
30;М;Гетеросексуал;Высшее;Город с населением от 100 до 250 тысяч человек;Женаты/замужем;Да;2 ребенка;14;34;11;3;3;23;3;4;3;4;3;3;3;0;0;4;2;1;1;2;29;20;9;10;1;betrayal;0;.000;0;0;0;0;0;0;0;0;7;5;6;5;2;2;0;2
26;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;24;44;14;0;4;97;11;11;16;16;17;13;13;20;23;5;4;5;7;6;22;20;16;26;0;betrayal;1;danger;5;2;5;7;0;5;10;6;8;0;10;11;0;4;12;6
25;М;Гетеросексуал;Неоконченное высшее;Москва или Санкт-Петербург;Живете вместе, но официально не женаты/не замужем;Да;нет;30;46;10;7;1;67;13;13;13;3;13;7;5;20;5;7;1;7;7;7;20;15;16;16;0;.000;0;formal;9;7;10;11;7;6;16;13;9;8;10;12;4;6;18;12
33;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;2 ребенка;23;31;15;1;1;60;7;10;7;10;11;7;8;19;14;4;4;4;4;5;14;14;13;20;0;body;0;activity;4;10;14;6;3;6;6;7;3;11;11;8;3;6;9;3
30;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Живете вместе, но официально не женаты/не замужем;Да;нет;21;24;13;8;0;86;16;8;12;17;12;14;7;17;24;2;3;4;4;4;29;24;7;8;0;.000;0;.000;8;6;9;8;8;9;9;12;12;12;14;12;8;16;12;14
28;Ж;Гетеросексуал;Высшее;Город с населением менее 100 тысяч человек;Женаты/замужем;Да;нет;21;23;22;2;7;21;3;3;3;3;3;3;3;0;0;2;7;2;1;2;34;5;8;7;0;.000;0;.000;9;6;11;16;11;12;14;11;16;5;14;18;1;10;11;7
46;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;1 ребенок;15;31;33;0;5;22;3;3;3;3;4;3;3;6;7;2;6;1;1;1;12;13;7;13;1;body;1;army;10;7;8;12;6;12;12;6;9;9;10;14;7;10;12;6
36;Ж;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Женаты/замужем;Да;1 ребенок;21;23;18;6;2;36;3;7;5;6;3;8;4;3;8;5;7;2;2;2;17;10;30;20;0;work;1;body;7;8;5;8;6;8;4;6;9;0;5;8;0;6;4;1
43;Ж;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;1 ребенок;28;31;12;3;6;42;6;6;6;6;6;6;6;6;6;4;5;2;2;2;10;10;7;6;0;harass;0;danger;11;1;7;15;5;1;15;15;7;2;3;18;2;4;15;13
39;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;2 ребенка;27;23;29;2;5;71;19;14;5;12;8;6;7;9;22;5;1;3;5;6;17;13;21;21;0;relationship;1;army;7;6;9;12;2;16;14;10;10;8;16;16;11;17;8;15
38;Ж;Гетеросексуал;Высшее;Город с населением от 500 тысяч до 1 млн человек;Женаты/замужем;Да;1 ребенок;27;30;14;3;0;31;7;4;7;3;3;4;3;9;4;3;4;3;3;2;25;9;8;8;0;work;0;sport;6;13;9;10;3;7;8;13;5;10;15;8;8;13;11;12
33;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;20;27;13;3;5;62;9;9;8;9;9;9;9;13;15;4;4;3;3;2;25;17;10;17;0;.000;0;body;0;3;0;3;0;0;0;6;12;12;14;12;8;16;12;14
40;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Разведены;Да;1 ребенок;26;40;25;5;1;27;3;3;3;6;3;4;5;3;11;1;6;1;1;1;27;9;7;7;0;work;1;formal;9;7;6;15;1;10;11;15;10;4;12;14;7;15;14;16
42;Ж;Гетеросексуал;Высшее;Город с населением от 100 до 250 тысяч человек;Разведены;Да;1 ребенок;23;31;20;7;1;66;9;7;15;11;8;8;8;15;12;1;6;4;3;3;22;18;14;13;0;body;0;body;13;11;14;17;7;19;9;14;14;10;16;18;7;21;14;17
40;Ж;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Не женаты/не замужем;Да;нет;22;29;26;2;0;42;5;4;11;11;5;3;3;9;4;4;7;4;4;4;10;17;21;24;0;work;1;interpersonal;9;8;15;17;4;13;14;16;9;12;13;16;5;11;13;15
54;Ж;Гетеросексуал;Среднее специальное;Поселок городского типа/деревня;Женаты/замужем;Да;1 ребенок;21;39;18;0;7;111;16;20;18;15;8;16;18;21;30;4;4;3;3;3;10;15;21;27;0;betrayal;0;.000;6;9;19;9;8;7;12;15;11;3;15;13;7;8;12;12
40;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Живете вместе, но официально не женаты/не замужем;Да;1 ребенок;16;16;19;7;1;126;18;18;18;18;18;18;18;24;21;4;2;2;2;2;25;14;13;10;0;stereotype;1;.000;10;12;14;12;8;14;11;14;6;8;10;4;4;9;7;10
34;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;16;19;41;6;2;55;11;14;7;7;6;7;3;11;10;4;2;3;4;2;24;13;25;23;1;relationship;0;.000;9;8;16;8;10;14;6;18;2;10;12;1;4;6;4;12
35;М;Гетеросексуал;Среднее специальное;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;21;24;15;8;1;102;20;15;19;15;6;20;7;16;13;4;4;2;2;2;26;19;17;28;0;betrayal;1;work;8;9;14;12;5;14;12;15;10;7;14;10;6;16;14;14
39;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;1 ребенок;18;33;14;8;0;48;4;7;13;6;6;6;6;14;15;2;5;3;3;3;18;13;7;9;0;betrayal;0;army;5;4;11;10;1;7;8;3;3;1;10;11;4;0;11;8
33;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Живете вместе, но официально не женаты/не замужем;Да;нет;23;39;28;1;6;100;15;16;12;15;17;13;12;23;30;4;4;3;3;4;21;18;21;24;1;work;0;work;8;5;13;13;9;12;11;7;12;9;10;13;0;10;10;10
33;М;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;нет;29;46;13;0;2;62;11;8;14;9;6;6;8;8;11;7;5;6;6;6;14;9;23;24;1;work;0;trait;9;1;6;9;1;3;17;13;7;6;8;10;1;1;15;12
33;М;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;нет;14;34;13;9;0;21;3;3;3;3;3;3;3;5;0;2;3;1;1;1;26;35;7;6;0;body;0;nature;2;3;7;9;4;9;12;6;2;3;7;9;4;9;12;6
40;М;Гетеросексуал;Неоконченное высшее;Поселок городского типа/деревня;Не женаты/не замужем;Да;нет;30;50;10;6;2;105;16;7;18;18;16;17;13;10;26;4;4;7;7;7;35;35;27;30;1;.000;0;trait;5;3;15;4;0;0;18;18;3;3;18;9;0;0;18;18
50;М;Гетеросексуал;Среднее полное;Город-миллионник;Живете вместе, но официально не женаты/не замужем;Да;нет;19;38;31;5;4;117;18;20;14;15;19;16;15;20;22;7;4;6;6;4;25;16;22;18;0;relationship;1;.000;7;12;15;12;9;13;12;15;4;8;10;6;8;8;10;13
35;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;2 ребенка;13;36;15;8;0;94;9;14;15;15;13;14;14;15;14;6;4;5;5;5;11;15;9;18;1;work;1;nature;9;12;14;9;1;11;15;11;10;10;14;13;5;9;17;16
55;Ж;Гетеросексуал;Среднее специальное;Поселок городского типа/деревня;Разведены;Да;3 ребенка;14;25;24;4;2;66;14;6;15;5;8;11;7;15;12;4;4;2;2;2;31;7;35;23;0;.000;0;.000;7;9;9;6;4;8;8;7;7;6;9;4;5;9;6;10
26;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Живете вместе, но официально не женаты/не замужем;Да;нет;24;32;17;7;0;54;7;5;6;7;9;8;12;10;14;4;4;3;5;4;17;15;16;17;1;education;0;danger;4;4;8;7;0;7;7;5;6;9;9;4;1;5;6;5
18;М;Гетеросексуал;Неоконченное высшее;Город-миллионник;Не женаты/не замужем;Нет;нет;29;45;20;5;4;70;10;12;16;14;5;10;3;10;18;3;2;5;5;5;28;10;10;10;0;betrayal;0;trait;7;3;8;18;6;4;16;15;7;3;9;18;6;3;17;15
33;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;1 ребенок;27;44;22;3;3;77;11;11;10;15;13;8;9;16;15;4;2;5;5;5;24;13;17;28;1;work;1;trait;9;5;16;8;10;12;10;17;13;10;15;13;6;9;15;18
38;М;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Женаты/замужем;Да;2 ребенка;22;34;21;6;1;99;17;12;14;15;16;9;16;21;8;4;3;4;4;4;17;19;17;22;0;betrayal;1;army;10;10;14;7;4;8;11;11;9;8;15;9;3;5;13;10
36;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;1 ребенок;11;38;30;5;3;70;14;15;9;5;18;4;5;10;16;5;3;5;5;5;30;10;8;18;0;.000;0;.000;9;0;5;9;0;10;7;14;10;4;5;11;0;7;9;12
39;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;нет;22;37;18;3;5;60;10;4;11;9;9;11;6;17;15;6;3;2;3;2;15;18;17;20;0;betrayal;0;work;11;9;10;13;4;13;16;14;15;7;13;15;4;14;14;13
32;М;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;1 ребенок;23;33;29;2;7;60;13;5;3;16;9;3;11;17;19;3;5;6;6;6;35;17;27;17;0;family;0;family;5;9;14;9;9;10;15;13;16;9;16;6;9;16;13;11
52;Ж;Гетеросексуал;Неоконченное высшее;Город с населением от 100 до 250 тысяч человек;Живете вместе, но официально не женаты/не замужем;Да;2 ребенка;15;19;10;9;0;77;18;9;14;7;9;12;8;24;24;4;3;2;2;2;31;5;19;27;0;betrayal;1;trait;13;15;16;15;8;13;18;19;13;13;14;13;8;17;14;17
35;М;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;1 ребенок;25;35;17;1;1;26;3;3;6;3;3;5;3;6;6;1;7;1;1;1;35;5;7;6;0;.000;0;.000;18;18;21;18;12;24;18;21;11;12;12;15;6;18;9;15
35;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;2 ребенка;24;39;28;3;5;53;6;5;9;10;10;7;6;8;8;6;4;2;4;4;21;19;17;15;0;harass;0;danger;9;7;7;4;5;9;6;10;5;11;11;5;5;11;11;8
28;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;20;44;18;6;3;81;11;6;15;16;12;12;9;16;17;5;3;4;4;4;24;18;24;23;0;betrayal;1;danger;11;16;17;1;7;20;7;11;9;8;9;13;4;12;7;9
38;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;2 ребенка;23;35;28;3;6;38;5;4;12;8;3;3;3;12;10;6;5;6;4;5;35;17;14;18;1;relationship;1;interpersonal;3;6;7;4;3;11;9;6;7;4;8;4;2;10;5;3
46;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Разведены;Да;1 ребенок;22;42;38;2;1;46;6;9;3;11;5;5;7;19;21;4;4;4;4;4;17;18;21;18;0;relationship;0;danger;11;11;10;8;6;14;8;12;9;11;12;12;5;12;8;12
32;М;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;1 ребенок;13;20;14;5;1;121;18;13;21;18;18;12;21;23;27;7;4;7;7;7;31;5;18;30;0;.000;0;.000;13;7;15;10;7;15;12;21;12;12;10;8;6;15;11;16
30;М;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;нет;23;36;38;6;3;66;15;11;13;12;7;4;4;7;13;4;4;4;4;6;27;12;12;17;1;betrayal;0;stereotype;11;8;12;15;6;13;10;14;8;4;12;14;2;14;10;16
31;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;20;23;31;6;3;112;16;16;17;18;17;15;13;30;14;6;2;4;5;5;24;29;29;30;1;relationship;1;family;8;12;19;7;7;19;15;15;3;18;21;0;9;22;15;15
27;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;нет;19;36;29;5;0;36;3;3;8;7;6;6;3;17;12;3;2;2;2;6;17;21;11;10;1;.000;1;activity;8;3;14;15;5;18;9;13;9;3;10;14;3;17;10;13
29;М;Гетеросексуал;Среднее специальное;Город с населением от 250 до 500 тысяч человек;Живете вместе, но официально не женаты/не замужем;Да;нет;24;30;21;5;3;36;3;4;8;8;5;3;5;5;8;6;6;4;5;2;23;14;22;19;0;stereotype;0;sport;5;11;10;12;4;5;13;14;5;8;9;12;5;5;13;14
40;М;Гетеросексуал;Высшее;Город с населением менее 100 тысяч человек;Женаты/замужем;Да;2 ребенка;25;28;11;9;0;105;11;18;17;16;15;13;15;19;22;4;2;5;4;6;15;16;27;29;0;.000;0;.000;9;12;13;6;8;13;12;13;9;9;9;5;7;10;10;9
